project_name,project_id,year,project_type_name,dept_name,dept_sub_name,purchase_method_name,purchase_method_group_name,announce_date,project_money,price_build,sum_price_agree,budget_year,transaction_date,province,district,subdistrict,project_status,project_location,winner_tin,winner_name,contract_no,contract_date,contract_finish_date,contract_price_agree,contract_status
สอบราคาจ้างงานอำนวยความปลอดภัยติดตั้งไฟฟ้าแสงสว่างถนนสาย ปท.3007 แยกทางหลวงหมายเลข 305 - บ้านอินอนุสร อำเภอธัญบุรี หนองเสือ จังหวัดปทุมธานี,60076209151.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,สำนักงานทางหลวงชนบทที่ 1 (ปทุมธานี),สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,25 ก.ค. 60,1900000,1900000.0,3790000.0,2561,27 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,POINT(100.88079437834001 14.0720996830843),105536079513.0,บริษัท พรีเมียร์ ไลท์ติ้ง จำกัด,คค 0709/14/2561,27 ต.ค. 60,26 ธ.ค. 60,"1,895,000",ระหว่างดำเนินการ
"สอบราคาจ้างติดตั้งไฟฟ้าแสงสว่างถนนสาย ปท.3019 แยกทางหลวงหมายเลข 305 - เลียบคลองสิบ อำเภอธัญบุรี, ลำลูกกา จังหวัดปทุมธานี จำนวน 1 แห่ง",60086006013.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 ส.ค. 60,1900000,1900000.0,3787600.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.81890530884266 14.00933006327364,100.81887245178223 14.003147907025605,100.81852678209543 13.996958752673166)",105552110454.0,บริษัท นนทยศ จำกัด,03/2561,18 ต.ค. 60,17 ธ.ค. 60,"1,893,800",ระหว่างดำเนินการ
"สอบราคาจ้างติดตั้งไฟฟ้าแสงสว่างถนนสาย ปท.3012 แยกทางหลวงหมายเลข 305 - บ้านหนองจอก อำเภอธัญบุรี, ลำลูกกา, หนองจอก จังหวัดปทุมธานี จำนวน 1 แห่ง",60086005747.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 ส.ค. 60,1900000,1900000.0,3787000.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.89497610926628 13.979146396433867,100.8953046798706 13.974560266584843,100.8950525522232 13.966793309392719)",105552110454.0,บริษัท นนทยศ จำกัด,01/2561,18 ต.ค. 60,17 ธ.ค. 60,"1,893,500",ระหว่างดำเนินการ
"สอบราคาจ้างติดตั้งไฟฟ้าแสงสว่าง ถนนสาย ปท.3022 แยกทางหลวงหมายเลข 305 - บ้านแสนสุขสกัดห้า อำเภอธัญบุรี, หนองเสือ จังหวัดปทุมธานี จำนวน 1 แห่ง",60086016519.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,3 ส.ค. 60,1900000,1900000.0,3785000.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.8464589715004 14.122056507871429,100.84636777639389 14.134442836398078)",105552110454.0,บริษัท นนทยศ จำกัด,04/2561,18 ต.ค. 60,17 ธ.ค. 60,"1,892,500",ระหว่างดำเนินการ
สอบราคาจ้างติดตั้งไฟฟ้าแสงสว่างถนนสาย ปท.3014 แยกทางหลวงหมายเลข 346 - วัดเจดีย์หอย อำเภอลาดหลุมแก้ว จังหวัดปทุมธานี จำนวน 1 แห่ง,60086005581.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 ส.ค. 60,1900000,1887000.0,3768000.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.44422686100006 14.058631708791175,100.44100821018219 14.070355437115111)",105552110454.0,บริษัท นนทยศ จำกัด,02/2561,18 ต.ค. 60,17 ธ.ค. 60,"1,884,000",ระหว่างดำเนินการ
"สอบราคาจ้างติดตั้งไฟฟ้าแสงสว่าง ถนนสาย ปท.3028 แยกทางหลวงหมายเลข 305 - เลียบคลอง 9 ฝั่งตะวันตก อำเภอธัญบุรี, ลำลูกกา จังหวัดปทุมธานี จำนวน 1 แห่ง",60086025197.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,3 ส.ค. 60,1900000,1880000.0,3750000.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.80064415931702 14.035031526365591,100.80023109912872 14.027818284353563,100.79888194799422 14.027365497523869,100.79818725585938 14.023987783656938)",105553030047.0,บริษัท พงศกรกลการ จำกัด,05/2561,18 ต.ค. 60,17 ธ.ค. 60,"1,875,000",ระหว่างดำเนินการ
สอบราคาจ้างงานอำนวยความปลอดภัยติดตั้งไฟฟ้าแสงสว่างถนนสาย อท.4018 แยกทางหลวงหมายเลข 3372 - บ้านสาวร้องให้ อำเภอวิเศษชัยชาญ จังหวัดอ่างทอง,60076212386.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,สำนักงานทางหลวงชนบทที่ 1 (ปทุมธานี),สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,25 ก.ค. 60,1750000,1750000.0,3490000.0,2561,24 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,POINT(100.22172255836401 14.5411347201568),343547001240.0,สองฝั่งการเกษตร,คค 0709/13/2561,24 ต.ค. 60,23 ธ.ค. 60,"1,745,000",ระหว่างดำเนินการ
สอบราคาจ้างงานอำนวยความปลอดภัยติดตั้งไฟฟ้าแสงสว่างถนนสาย อท.4017 แยกทางหลวงหมายเลข 3064 - บ้านลาดจินจาน อำเภอโพธิ์ทอง วิเศษชัยชาญ จังหวัดอ่างทอง,60076212359.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,สำนักงานทางหลวงชนบทที่ 1 (ปทุมธานี),สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,25 ก.ค. 60,1750000,1750000.0,3490000.0,2561,24 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"POLYGON((100.39663236289336 14.673444756475059,100.37835996299101 14.69927520350314,100.36008756308867 14.673444756475059,100.39663236289336 14.673444756475059))",343547001240.0,สองฝั่งการเกษตร,คค 0709/12/2561,24 ต.ค. 60,23 ธ.ค. 60,"1,745,000",ระหว่างดำเนินการ
"สอบราคาจ้างติดตั้งไฟฟ้าแสงสว่าง ถนนสาย ปท.3032 แยกทางหลวงหมายเลข 305 - เลียบคลอง 10 ฝั่งตะวันออก อำเภอธัญบุรี, ลำลูกกา จังหวัดปทุมธานี จำนวน 1 แห่ง",60086026239.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,3 ส.ค. 60,1900000,1730000.0,3450000.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.82564234733582 14.052152959369666,100.82556992769241 14.051039324532875,100.82518100738525 14.049967315787631,100.82457214593887 14.042051989092887)",105553030047.0,บริษัท พงศกรกลการ จำกัด,06/2561,18 ต.ค. 60,17 ธ.ค. 60,"1,725,000",ระหว่างดำเนินการ
"สอบราคาจ้างจ้างเหมาทำงานเครื่องหมายจราจรบนผิวทาง บนทางหลวงหมายเลข 346 ตอนสะพานข้ามแม่น้ำเจ้าพระยาปทุมธานี-ต่างระดับลาดหลุมแก้ว จ.ปทุมธานี ระหว่าง กม.14+366-กม.20+480 ปริมาณงาน 4,480 ตร.ม.",60086155063.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ส.ค. 60,1729280,1729280.0,3440640.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.52140951156616 14.030034209404231,100.52054166793823 14.029245453659982)",105540093321.0,บริษัท โมเดอร์นโค้ท จำกัด,ปํธ.6/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,720,320",ระหว่างดำเนินการ
สอบราคาจ้างจ้างเหมาทำงานซ่อมไฟฟ้าแสงสว่างและไฟสัญญาณจราจร (Repair of Road Lighting and Traffic Signal)  บนทางหลวงหมายเลข 347 ตอน เทคโนปทุมธานี-ต่างระดับเชียงราากน้อย จ.ปทุมธานี ระหว่าง กม.6+900-กม.8+200 ปริมาณงาน 1 แห่ง,60086161254.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,18 ส.ค. 60,1960643,1702455.0,3395916.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.57099342346191 14.073310991460506,100.57133674621582 14.061904838550493)",105556123381.0,บริษัท เดชาอุปกรณ์ จำกัด,ปธ.15/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,697,958",ระหว่างดำเนินการ
สอบราคาจ้างจ้างเหมาทำงานซ่อมไฟฟ้าแสงสว่างและไฟสัญญาณจราจร (Repair of Road  Lighting and Traffic Signal) บนทางหลวงหมายเลข 1 ตอนสนามกีฬาธูปะเตมีย์-ประตูน้ำพระอินทร์ จ.ปทุมธานี ระหว่าง กม.37+400-กม.40+700 ปริมาณงาน 1 แห่ง,60086161313.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,18 ส.ค. 60,1960643,1702455.0,3395916.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.6175136566162 14.069397995822724,100.61734199523926 14.06248764847658)",105556123381.0,บริษัท เดชาอุปกรณ์ จำกัด,ปธ.16/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,697,958",ระหว่างดำเนินการ
สอบราคาจ้างจ้างเหมาทำงานซ่อมไฟฟ้าแสงสว่างและไฟสัญญาณจราจร(Repair of Road Lighting and Traffic Signal) บนทางหลวงหมายเลข 1 ตอนต่างระดับคลองหลวง-ประตูน้ำพระอินทร์ จ.ปทุุมธานี ระหว่าง กม.44+000-กม.45+300 ปริมาณงาน 1 แห่ง,60086160894.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,18 ส.ค. 60,1960643,1702455.0,3395916.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.61865091323853 14.109919229241084,100.61858654022217 14.105736322493598)",105556123381.0,บริษัท เดชาอุปกรณ์ จำกัด,ปธ.17/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,697,958",ระหว่างดำเนินการ
"สอบราคาจ้างโครงการก่อสร้างถนนแอสฟัลท์คอนกรีต (PARA AC) ซอยบึงบอน 12 หมู่ที่ 9 ตำบลบึงบอน อำเภอหนองเสือ จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง 6.00 เมตร ยาว 720 เมตร หนา 0.05 เมตร หรือพื้นที่ไม่น้อยกว่า 4,320 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี",61067000518.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 มิ.ย. 61,3401000,3386000.0,3381000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,"LINESTRING(100.80545224321307 14.12133000770504,100.74975766313494 14.05999060203396)",105532029449.0,บริษัท ซีโก้ทรานสปอร์ต จำกัด,139/2561,29 มิ.ย. 61,27 ก.ย. 61,"3,381,000",ระหว่างดำเนินการ
"สอบราคาจ้างโครงการก่อสร้างถนนแอสฟัลท์คอนกรีต (PARA AC) ซอยสปก.2 หมู่ที่ 7 ตำบลศาลาครุ อำเภอหนองเสือ จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง 6.00 เมตร ยาว 760 เมตร หนา 0.05 เมตร หรือพื้นที่ไม่น้อยกว่า 4,560 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี",61057462379.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,31 พ.ค. 61,3345000,3333000.0,3325000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,POINT(100.90243016560801 14.2088347977032),143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,92/2561,29 มิ.ย. 61,27 ก.ย. 61,"3,325,000",ระหว่างดำเนินการ
"สอบราคาจ้างโครงการก่อสร้างถนนแอสฟัลท์คอนกรีต (PARA AC) ซอยบึงบอน 3 หมู่ที่ 3 ตำบลบึงบอน อำเภอหนองเสือ จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง 6.00 เมตร ยาว 830 เมตร หนา 0.05 เมตร หรือพื้นที่ไม่น้อยกว่า 4,980 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี",61057491132.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,31 พ.ค. 61,3296000,3277000.0,3271000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,"LINESTRING(100.80545224321307 14.12133000770504,100.74975766313494 14.05999060203396)",105532029449.0,บริษัท ซีโก้ทรานสปอร์ต จำกัด,129/2561,29 มิ.ย. 61,27 ก.ย. 61,"3,271,000",ระหว่างดำเนินการ
"สอบราคาจ้างโครงการก่อสร้างถนนแอสฟัลท์คอนกรีต (PARA AC) หมู่ที่ 8 ตำบลคลองควาย อำเภอสามโคก จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง 6.00 เมตร ยาว 740 เมตร หนา 0.05 เมตร หรือพื้นที่รวมไม่น้อยกว่า 4,440 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี",61057460466.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,30 พ.ค. 61,3258000,3243000.0,3230000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,"LINESTRING(100.49991756415868 14.109165954239874,100.48042446113134 14.078531090489328)",143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,86/2561,29 มิ.ย. 61,27 ก.ย. 61,"3,230,000",ระหว่างดำเนินการ
สอบราคาซื้อครุภัณฑ์วิทยาศาสตร์ จำนวน 4 รายการ,60086250115.0,2561,ซื้อ,กรมพัฒนาที่ดิน,สำนักงานพัฒนาที่ดินเขต 1 ปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,21 ส.ค. 60,1571300,1571300.0,3130820.0,2561,30 ต.ค. 60,ปทุมธานี,ธัญบุรี,ลำผักกูด,สิ้นสุดสัญญา,,105526033308.0,บริษัท ไซแอนติฟิค โปรโมชั่น จำกัด,2/2561,30 ต.ค. 60,29 ธ.ค. 60,"1,565,410",สิ้นสุดสัญญา
สอบราคาจ้างโครงการก่อสร้างถนนแอสฟัลท์คอนกรีต (PARA AC) ซอยคลองสี่ตะวันออก 53 หมู่ที่ 10 ตำบลคลองสี่ อำเภอคลองหลวง จังหวัดปทุมธานี,61057467877.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,31 พ.ค. 61,3140000,3125000.0,3115000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,POINT(100.6871223449707 14.098119489254504),143547002370.0,ห้างหุ้นส่วนจำกัด ศรีอยุธยาการโยธา,85/2561,29 มิ.ย. 61,27 ก.ย. 61,"3,115,000",ระหว่างดำเนินการ
"สอบราคาจ้างจ้างเหมาทำงานเครื่องหมายจราจรบนผิวทาง บนทางหลวงหมายเลข 346 ตอนต่างระดับรังสิต-สะพานข้ามแม่น้ำเจ่้าพระยาปทุมธานี ตอน1 จ.ปทุมธานี ระหว่าง กม.0+000-กม.3+950 ปริมาณ 4,000 ตร.ม.",60086159550.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ส.ค. 60,1544000,1544000.0,3072000.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.61336545273662 13.988458925998794,100.60183497145772 13.985987835833681)",105540093321.0,บริษัท โมเดอร์นโค้ท จำกัด,ปธ.10/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,536,000",ระหว่างดำเนินการ
"สอบราคาจ้างจ้างเหมาทำงานเครื่องหมายจราจรบนผิวทาง  ทางหลวงหมายเลข 9 ตอน คลองบางหลวง-ต่างระดับเชียงรากน้อย จ.ปทุมธานี ที่ กม.60+847(บริเวณต่างระดับลาดหลุมแก้ว) ปริมาณงาน 3,980 ตร.ม.",60086160354.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ส.ค. 60,1536280,1536280.0,3064600.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.4613447189331 14.05145563725546,100.45791149139404 14.045710454826851)",203549004981.0,ห้างหุ้นส่วนจำกัด เอส.เค.เอ็ม ทราฟฟิค,ปธ.11/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,532,300",ระหว่างดำเนินการ
"สอบราคาจ้างการจ้างเหมาทำงานเครื่องหมายจราจรบนผิวทาง บนทางหลวงหมายเลข 346 ตอนสะพานคลองเปรม-สะพานข้ามแม่น้ำเจ้าพระยาปทุมธานี จ.ปทุมธานี ระหว่าง กม.4+000-กม.8+500 ปริมาณงาน 3,980 ตร.ม.",60086154835.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ส.ค. 60,1536280,1536280.0,3056640.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.57191610336304 13.99905674014804,100.569748878479 14.000743184173917)",105540093321.0,บริษัท โมเดอร์นโค้ท จำกัด,ปธ.2/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,528,320",ระหว่างดำเนินการ
"สอบราคาจ้างการจ้างเหมาทำงานเครื่องหมายจราจรบนผิวทาง บนทางหลวงหมายเลข 345 ตอนบางคูวัด-บางพูน จ.ปทุมธานี ระหว่าง กม.10+547-กม.14+000 ปริมาณงาน 3,890 ตร.ม.",60086154892.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ส.ค. 60,1501540,1501540.0,2995300.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.50531697620329 13.96742452971901,100.48540425647673 13.95583872955799)",705537000541.0,บริษัท อัลฟาเอสไลน์ จำกัด,ปธ.4/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,497,650",ระหว่างดำเนินการ
สอบราคาจ้างแก้ไขคันทางทรุดตัว ถนนสาย ปท.1030 แยกทางหลวงหมายเลข 305 - บ้านคูบางหลวง อำเภอลาดหลุมแก้ว จังหวัดปทุมธานี จำนวน 1 แห่ง,60086181449.0,2561,จ้างก่อสร้าง,กรมทางหลวงชนบท,แขวงทางหลวงชนบทปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,17 ส.ค. 60,1470000,1466000.0,2928800.0,2561,18 ต.ค. 60,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,ระหว่างดำเนินการ,"LINESTRING(100.44420205056667 14.017734132632429,100.44413901865482 14.017156738833052)",735522000108.0,บริษัท โชคดีวิศวภัณฑ์  จำกัด,11/2561,18 ต.ค. 60,16 ม.ค. 61,"1,464,400",ระหว่างดำเนินการ
"สอบราคาจ้างโครงการก่อสร้างถนนแอสฟัลท์คอนกรีต (PARA AC) ซอยไม้หอม หมู่ที่ 3 ตำบลบางโพธิ์เหนือ อำเภอสามโคก จังหวัดปทุมธานี ขนาดผิวจราจรกว้าง 6.00 เมตร ยาว 900 เมตร หนา 0.05 เมตร หรือพื้นที่รวมไม่น้อยกว่า 5,400 ตารางเมตร ตามแบบองค์การบริหารส่วนจังหวัดปทุมธานี",61057462714.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดปทุมธานี,องค์การบริหารส่วนจังหวัดปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,1 มิ.ย. 61,3284000,3264000.0,2880000.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,ระหว่างดำเนินการ,POINT(100.524526534314 14.0387363131238),133524000150.0,ห้างหุ้นส่วนจำกัด สหผลวัฒนาโยธาการ,108/2561,29 มิ.ย. 61,27 ก.ย. 61,"2,880,000",ระหว่างดำเนินการ
"สอบราคาจ้างจ้างเหมาทำงานเครื่องหมายจราจรบนผิวทาง บนทางหลวงหมายเลข 3214 ตอนบ้านพร้าว-คลองห้า ตอน 1 จ.ปทุมธานี ระหว่าง กม.0+000-กม.4+900 ปริมาณงาน 3,580 ตร.ม.",60086155123.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ส.ค. 60,1381880,1381880.0,2756600.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.6182861328125 14.063320231509307,100.57846069335938 14.064652358057725)",203549004981.0,ห้างหุ้นส่วนจำกัด เอส.เค.เอ็ม ทราฟฟิค,ปธ.8/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,378,300",ระหว่างดำเนินการ
สอบราคาจ้างโครงการปรับปรุงถนนพาราแอสฟัลท์คอนกรีต  ซอย 38  หมู่ที่  9,61067033629.0,2561,จ้างก่อสร้าง,องค์การบริหารส่วนตำบลคูบางหลวง,องค์การบริหารส่วนตำบลคูบางหลวง,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,5 มิ.ย. 61,3840000,3840000.0,2734500.0,2561,29 มิ.ย. 61,ปทุมธานี,เมืองปทุมธานี,บางปรอก,ระหว่างดำเนินการ,POINT(100.4596710205078 14.063653263873798),133538001153.0,ห้างหุ้นส่วนจำกัด นพวงศ์เซอร์วิส,12/2561,29 มิ.ย. 61,27 ต.ค. 61,"2,734,500",ระหว่างดำเนินการ
"สอบราคาจ้างจ้างเหมาทำงานเครื่องหมายจราจรบนผิวทาง บนทางหลวงหมายเลข 38 ตอนทางยกระดับอนุสรณ์สถาน-รังสิต ตอน 2 จ.ปทุมธานี ระหว่าง กม.0+000-กม.7+327 (ด้านขวาทาง) ปริมาณงาน 3,500 ตร.ม.",60086154936.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ส.ค. 60,1351000,1351000.0,2695000.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.61468124389648 13.993081215420561,100.61734199523926 13.978214602192287)",203549004981.0,ห้างหุ้นส่วนจำกัด เอส.เค.เอ็ม ทราฟฟิค,ปธ.5/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,347,500",ระหว่างดำเนินการ
"สอบราคาจ้างจ้างเหมาทำงานเครื่องหมายจราจรบนผิวทาง บนทางหลวงหมายเลข 38 ตอน ทางยกระดับอนุสรณ์สถาน - รังสิต ตอน 1 จ.ปทุมธานี ระหว่าง กม.0+000 - กม.7+327 (ด้านซ้ายทาง) ปริมาณงาน 3,500 ตร.ม.",60086154783.0,2561,จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงปทุมธานี,สอบราคา,วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,15 ส.ค. 60,1351000,1351000.0,2695000.0,2561,6 ต.ค. 60,ปทุมธานี,คลองหลวง,คลองหนึ่ง,ระหว่างดำเนินการ,"LINESTRING(100.61459541320801 13.993289424468824,100.61656951904297 13.980963124079379)",203549004981.0,ห้างหุ้นส่วนจำกัด เอส.เค.เอ็ม ทราฟฟิค,ปธ.1/2561,6 ต.ค. 60,5 ธ.ค. 60,"1,347,500",ระหว่างดำเนินการ
